Time,Temp,Pressure,Height (ft),Euler X,Euler Y,Euler Z,Ang  x,Ang  y,Ang z,Linear accel x,Linear accel y,Linear accel z
719095,35.89,846.77,4105.32,126.81,-31.56,-24.69,-1.83,-1.78,0.15,-1.99,1.19,-3.38
719117,35.89,846.77,4105.32,126.31,-28.56,-20.81,-2.07,-2.07,0.07,-1.54,1.12,-4.16
719139,35.89,846.77,4105.32,126.12,-26.19,-17.88,-2.29,-2.33,-0.02,-1.27,1.17,-4.53
719198,35.89,846.77,4105.32,125.88,-17.5,-8.06,-2.88,-2.99,-0.19,-2.18,1.06,1.46
719220,35.89,846.77,4105.32,125.81,-14,-4.56,-3,-3.2,-0.21,-2.53,-0.69,5.34
719242,35.89,846.77,4105.32,125.81,-10.38,-1.19,-2.98,-3.35,-0.23,-0.24,-3.56,10.89
719264,35.89,846.77,4105.32,125.81,-6.62,2,-2.8,-3.39,-0.23,1.95,-8.03,12.08
719286,35.89,846.77,4105.32,125.81,-2.94,4.75,-2.42,-3.3,-0.22,3.2,-6.9,7.61
719308,35.89,846.77,4105.32,125.88,2.25,8.12,-1.82,-3.02,-0.18,2.58,-6.48,2.15
719330,35.89,846.77,4105.32,125.81,5.44,9.88,-1.45,-2.84,-0.17,2.3,-5.25,0.23
719352,35.89,846.77,4105.32,125.81,8.38,11.19,-1.1,-2.64,-0.17,2.68,-4.98,0.29
719374,35.89,846.77,4105.32,125.81,11.12,12.19,-0.75,-2.39,-0.19,3.62,-4.71,0.72
719396,35.89,846.77,4105.32,125.88,13.5,12.81,-0.4,-2.09,-0.2,3.96,-4.39,1.22
719418,35.89,846.77,4105.32,125.88,15.5,13,0.11,-1.56,-0.18,3.53,-4.08,1.33
719440,35.89,846.77,4105.32,125.88,17.81,12.69,0.4,-1.18,-0.19,3.8,-2.87,0.3
719462,35.89,846.77,4105.32,125.88,18.88,12,0.64,-0.82,-0.2,3.77,-2.34,-0.13
719484,35.89,846.77,4105.32,125.88,19.5,11.12,0.83,-0.45,-0.22,3.76,-2.14,-0.51
719506,35.89,846.77,4105.32,125.94,19.69,9.94,1.02,-0.08,-0.22,3.09,-1.75,-1.93
719528,35.89,846.77,4105.32,126,19.56,8.56,1.26,0.44,-0.27,2.35,-1.63,-2.98
719550,35.89,846.77,4105.32,126.19,18.62,6.19,1.39,0.73,-0.31,2.19,-1.61,-3.46
719572,35.89,846.77,4105.32,126.31,17.62,4.38,1.5,1.01,-0.33,2.66,-1.61,-3.27
719594,35.89,846.77,4105.32,126.5,16.31,2.5,1.6,1.3,-0.36,3.16,-1.89,-2.84
719616,35.89,846.77,4105.32,126.69,14.62,0.5,1.68,1.61,-0.4,3.17,-2.43,-3.02
719638,35.89,846.77,4105.32,126.94,12.56,-1.5,1.78,1.92,-0.44,2.88,-2.15,-3.68
719660,35.89,846.77,4105.32,127.19,10.19,-3.62,1.88,2.34,-0.49,3.46,-2.51,-3.05
719682,35.89,846.77,4105.32,127.56,6,-6.81,1.92,2.6,-0.51,3.21,-2.86,-2.07
719704,35.89,846.77,4105.32,127.88,2.88,-9,1.97,2.85,-0.53,2.98,-2.46,-1.22
719726,35.89,846.77,4105.32,128.12,-0.44,-11.19,1.98,3.06,-0.55,2.86,-1.98,-0.33
719748,35.89,846.77,4105.32,128.44,-4.06,-13.38,1.93,3.24,-0.55,2.23,-1.05,2.36
719770,35.89,846.77,4105.32,128.62,-7.81,-15.5,1.75,3.41,-0.52,-0.13,1.21,6.94
719792,35.89,846.77,4105.32,128.94,-13.44,-18.38,1.52,3.4,-0.5,-1.25,2.46,8.71
719814,35.89,846.77,4105.32,129,-17.12,-20,1.2,3.29,-0.46,-2.99,3.99,9.66
719836,35.89,846.77,4105.32,129.06,-20.56,-21.25,0.81,3.09,-0.44,-3.44,3.81,7.73
719858,35.89,846.77,4105.32,129.06,-23.69,-22.12,0.4,2.81,-0.43,-2.59,2.47,4.14
719880,35.89,846.77,4105.32,129.06,-26.56,-22.56,0.05,2.53,-0.42,-2.02,1.39,2.05
719902,35.89,846.77,4105.32,129.06,-29.06,-22.69,-0.38,2.1,-0.41,-1.53,0.72,1.03
719924,35.89,846.77,4105.32,128.88,-32.31,-22.25,-0.62,1.82,-0.39,-1.38,0.37,1.14
719946,35.89,846.77,4105.32,128.62,-34.06,-21.5,-0.91,1.36,-0.31,-2.59,0.22,3.05
719968,35.89,846.77,4105.32,128.31,-35.25,-20.5,-1.08,0.98,-0.23,-3.6,0.18,4.6
719990,35.89,846.77,4105.32,127.94,-36,-19.25,-1.23,0.55,-0.12,-3.8,-0.55,4.54
720012,35.89,846.77,4105.32,127.38,-36.31,-17.81,-1.34,-0.02,0.06,-1.53,-1.92,1.32
720034,35.89,846.77,4105.32,126.44,-35.94,-15.69,-1.37,-0.32,0.18,-0.8,-2.22,0.28
720056,35.89,846.77,4105.32,125.5,-35.31,-14.25,-1.38,-0.59,0.3,-0.46,-2.43,-0.25
720078,35.89,846.77,4105.32,124.62,-34.38,-12.88,-1.37,-0.84,0.42,0.1,-2.73,-1.02
720100,35.89,846.77,4105.32,123.38,-33.19,-11.56,-1.34,-1.05,0.53,0.19,-2.76,-1.45
720122,35.89,846.77,4105.32,122.38,-31.75,-10.38,-1.31,-1.25,0.63,0.51,-2.74,-1.96
720144,35.89,846.77,4105.32,121.31,-30.12,-9.25,-1.26,-1.5,0.74,0.7,-2.68,-2.15
720201,35.89,846.77,4105.32,118.06,-24.25,-6.12,-1.18,-1.81,0.83,0.84,-2.55,-2.31
720223,35.89,846.77,4105.32,116.94,-22.06,-5.19,-1.1,-1.94,0.88,0.79,-2.91,-1.14
720245,35.89,846.77,4105.32,115.81,-19.81,-4.31,-1.03,-2.01,0.91,0.97,-3.38,0.17
720267,35.89,846.77,4105.32,113.69,-16.38,-3.06,-0.93,-2.05,0.93,1.11,-3.65,0.81
720289,35.89,846.77,4105.32,112.56,-14.06,-2.44,-0.81,-2.04,0.96,1.89,-4.02,1.51
720311,35.89,846.77,4105.32,111.19,-11.81,-1.88,-0.67,-1.98,0.98,2.52,-4.33,1.55
720333,35.89,846.77,4105.32,110.06,-9.62,-1.44,-0.5,-1.89,1,3.2,-4.58,1.53
720355,35.89,846.77,4105.32,108.94,-7.62,-1.19,-0.22,-1.69,1.01,3.36,-4.64,1.49
720377,35.89,846.77,4105.32,107.31,-4.94,-1.19,-0.03,-1.52,1.01,3.6,-4.57,0.75
720399,35.89,846.77,4105.32,106.19,-3.38,-1.38,0.16,-1.34,1,3.39,-4.4,-0.11
720421,35.89,846.77,4105.32,105.12,-2,-1.75,0.34,-1.16,0.98,3.28,-4.01,-1.25
720443,35.89,846.77,4105.32,104.06,-0.81,-2.31,0.51,-0.98,0.96,3.23,-4,-1.69
720465,35.89,846.77,4105.32,103.06,0.12,-3,0.67,-0.8,0.94,3.11,-4.2,-1.47
720487,35.89,846.77,4105.32,102.06,0.94,-3.88,0.93,-0.53,0.9,2.86,-4.03,-1.69
720509,35.89,846.77,4105.32,100.44,1.75,-5.56,1.09,-0.36,0.88,2.31,-3.5,-2.74
720531,35.89,846.77,4105.32,99.5,2.19,-6.81,1.2,-0.22,0.87,1.98,-3.27,-3.39
720553,35.89,846.77,4105.32,98.5,2.44,-8.19,1.3,-0.09,0.85,1.57,-2.95,-4.04
720607,35.89,846.77,4105.32,96.38,2.62,-11.94,1.45,0.2,0.8,0.85,-2.56,-5.19
720629,35.89,846.77,4105.32,94.94,2.56,-14.31,1.48,0.28,0.79,0.75,-2.53,-5.37
720651,35.89,846.77,4105.32,94,2.44,-15.94,1.48,0.34,0.79,0.67,-2.52,-5.46
720673,35.89,846.77,4105.32,93.06,2.25,-17.5,1.47,0.4,0.78,0.68,-2.57,-5.33
720695,35.89,846.77,4105.32,92.06,2.06,-19.12,1.45,0.46,0.78,0.67,-2.45,-4.84
720717,35.89,846.77,4105.32,91.12,1.81,-20.62,1.41,0.53,0.77,0.96,-2.1,-3.64
720739,35.89,846.77,4105.32,90.12,1.5,-22.12,1.33,0.64,0.77,1.1,-1.68,-2.42
720761,35.89,846.77,4105.32,88.56,1,-24.25,1.24,0.73,0.78,1.23,-1.36,-1.33
720783,35.89,846.77,4105.32,87.5,0.56,-25.5,1.12,0.82,0.79,1.4,-0.63,0.54
720805,35.89,846.77,4105.32,86.31,0.06,-26.62,0.96,0.93,0.81,1.54,-0.11,1.78
720827,35.89,846.77,4105.32,85.12,-0.5,-27.56,0.77,1.04,0.84,1.22,0.43,3.42
720849,35.89,846.77,4105.32,83.88,-1.12,-28.25,0.55,1.15,0.88,0.65,0.47,3.57
720871,35.89,846.77,4105.32,81.88,-2.19,-28.81,0.21,1.27,0.95,0.25,0.25,3.09
720893,35.89,846.77,4105.32,80.38,-2.94,-28.94,0.01,1.31,1,-0.33,0.07,2.53
720915,35.89,846.77,4105.32,78.88,-3.62,-28.94,-0.19,1.32,1.04,-0.76,0.13,2.28
720937,35.89,846.77,4105.32,77.31,-4.31,-28.62,-0.39,1.31,1.07,-0.95,-0.14,1.66
720959,35.89,846.77,4105.32,75.38,-5,-28.25,-0.57,1.29,1.1,-0.98,-0.85,0.01
720981,35.89,846.77,4105.32,73.69,-5.69,-27.62,-0.78,1.24,1.15,-1.31,-1.22,-0.92
721003,35.89,846.77,4105.32,71.06,-6.62,-26.5,-0.89,1.19,1.17,-1.73,-0.94,-0.23
721025,35.89,846.77,4105.32,69.38,-7.12,-25.62,-1.02,1.11,1.19,-2.96,-0.12,2.21
721047,35.89,846.77,4105.32,67.69,-7.62,-24.62,-1.17,0.99,1.21,-3.97,0.2,3.59
721069,35.89,846.77,4105.32,65.75,-7.94,-23.38,-1.33,0.82,1.24,-4.22,0.17,3.55
721091,35.89,846.77,4105.32,64.12,-8.06,-22,-1.57,0.54,1.27,-3.6,-0.55,1.5
721113,35.89,846.77,4105.32,61.5,-8.06,-19.62,-1.7,0.39,1.29,-2.56,-1.32,-1.15
721135,35.89,846.77,4105.32,59.81,-7.88,-17.88,-1.77,0.27,1.31,-2.14,-1.56,-2.29
721157,35.89,846.77,4105.32,58.06,-7.62,-16.06,-1.83,0.15,1.36,-1.79,-1.71,-3.23
721179,35.89,846.77,4105.32,56.38,-7.31,-14.19,-1.85,0.08,1.38,-2.59,-1.62,-1.45
721201,35.89,846.77,4105.32,54.69,-7,-12.31,-1.86,-0.03,1.41,-4.03,-1.46,1.73
721223,35.89,846.77,4105.32,52.62,-6.5,-10.44,-1.86,-0.31,1.46,-5.08,-1.8,4.13
721245,35.89,846.77,4105.32,50.06,-5.44,-7.62,-1.83,-0.49,1.49,-3.66,-1.98,0.43
721267,35.89,846.77,4105.32,48.31,-4.62,-5.75,-1.78,-0.61,1.52,-3.27,-1.95,-0.74
721289,35.89,846.77,4105.32,46.56,-3.69,-3.94,-1.72,-0.74,1.56,-4.69,-2.73,2.54
721311,35.89,846.77,4105.32,44.75,-2.62,-2.25,-1.6,-0.92,1.61,-5.71,-3.35,4.84
721333,35.89,846.77,4105.32,42.94,-1.38,-0.69,-1.37,-1.19,1.7,-4.32,-2.93,1.63
721355,35.89,846.77,4105.32,40.06,0.62,1.44,-1.25,-1.3,1.74,-3.33,-2.34,-0.33
721377,35.89,846.77,4105.32,38.12,2.06,2.75,-1.14,-1.39,1.75,-3.52,-2.56,1.43
721399,35.89,846.77,4105.32,36.12,3.56,4,-1.01,-1.46,1.77,-3.42,-2.52,1.92
721421,35.89,846.77,4105.32,34,5.06,5.19,-0.88,-1.51,1.78,-2.59,-1.61,-0.85
721443,35.89,846.77,4105.32,31.94,6.56,6.31,-0.76,-1.54,1.78,-2.52,-1.82,0.13
721465,35.89,846.77,4105.32,29.94,8,7.31,-0.58,-1.55,1.8,-2.66,-2.39,2.39
721487,35.89,846.77,4105.32,26.81,10.12,8.69,-0.42,-1.54,1.82,-2.22,-2.69,3.77
721509,35.89,846.77,4105.32,24.56,11.5,9.44,-0.24,-1.51,1.84,-2.03,-2.3,2.93
721531,35.89,846.77,4105.32,22.38,12.75,10.06,-0.08,-1.46,1.85,-1.61,-1.86,1.84
721553,35.89,846.77,4105.32,20.19,13.94,10.56,0.07,-1.39,1.85,-1.27,-1.76,1.68
721575,35.89,846.77,4105.32,17.94,15,10.94,0.29,-1.27,1.85,-1.18,-0.97,0.02
721597,35.89,846.77,4105.32,14.62,16.38,11.31,0.41,-1.18,1.84,-1.18,-0.69,-0.46
721656,35.89,846.77,4105.32,9.25,18.19,11.5,0.66,-0.95,1.82,-1.12,-0.03,-0.94
721678,35.89,846.77,4105.32,5.81,19,11.38,0.79,-0.81,1.81,-1.24,0.18,-1.27
721700,35.89,846.77,4105.32,3.56,19.44,11.12,0.87,-0.72,1.8,-1.18,0.44,-1.16
721722,35.89,846.77,4105.32,1.38,19.75,10.88,0.93,-0.63,1.8,-0.87,0.66,-0.63
721744,35.89,846.77,4105.32,359.12,20,10.56,0.99,-0.53,1.79,-0.88,1.16,-0.97
721766,35.89,846.77,4105.32,356.88,20.12,10.19,1.02,-0.42,1.79,-0.93,1.2,-1.24
721788,35.89,846.77,4105.32,354.69,20.19,9.75,1.06,-0.27,1.79,-0.9,1.44,-1.54
721810,35.89,846.77,4105.32,351.31,20.06,9.06,1.07,-0.17,1.79,-0.71,1.55,-1.28
721832,35.89,846.77,4105.32,349.06,19.81,8.62,1.08,-0.06,1.79,-0.57,1.81,-1.26
721854,35.89,846.77,4105.32,346.88,19.5,8.12,1.08,0.05,1.8,-0.57,1.94,-1.8
721876,35.89,846.77,4105.32,344.62,19.06,7.62,1.07,0.15,1.8,-0.59,2.03,-2.09
721898,35.89,846.77,4105.32,342.44,18.56,7.12,1.04,0.3,1.81,-0.4,2.22,-1.86
721920,35.89,846.77,4105.32,339,17.62,6.38,1.01,0.4,1.82,-0.36,2.36,-1.81
721942,35.89,846.77,4105.32,336.81,16.94,5.88,0.98,0.5,1.82,-0.39,2.39,-1.92
721964,35.89,846.77,4105.32,334.38,16.06,5.38,0.94,0.59,1.83,-0.39,2.43,-2.05
722021,35.89,846.77,4105.32,328,13.12,4,0.81,0.83,1.84,-0.3,2.94,-0.86
722043,35.89,846.77,4105.32,325.94,12,3.62,0.74,0.91,1.83,-0.37,2.96,-1.1
722065,35.89,846.77,4105.32,323.75,10.81,3.25,0.66,0.97,1.83,-0.54,2.95,-1.67
722087,35.89,846.77,4105.32,321.69,9.62,2.94,0.59,1.02,1.83,-0.56,2.99,-1.96
722109,35.89,846.77,4105.32,319.62,8.38,2.69,0.52,1.05,1.83,-0.59,3.01,-2.02
722131,35.89,846.77,4105.32,317.56,7.06,2.44,0.41,1.08,1.85,-0.66,2.96,-2.47
722153,35.89,846.77,4105.32,314.5,5.12,2.12,0.33,1.09,1.85,-0.73,3.11,-2.49
722175,35.89,846.77,4105.32,312.38,3.88,2,0.25,1.09,1.86,-0.66,3.22,-2.28
722197,35.89,846.77,4105.32,310.31,2.62,1.88,0.15,1.08,1.87,-0.72,3.46,-1.93
722219,35.89,846.77,4105.32,308.25,1.31,1.88,0.04,1.06,1.88,-0.74,3.51,-1.86
722241,35.89,846.77,4105.32,306.19,0.12,1.94,-0.12,1.03,1.88,-0.72,3.56,-1.91
722263,35.89,846.77,4105.32,304.12,-1.06,2.12,-0.23,1,1.88,-0.74,3.59,-1.63
722285,35.89,846.77,4105.32,301,-2.81,2.5,-0.34,0.96,1.87,-0.81,3.54,-1.35
722307,35.89,846.77,4105.32,298.94,-3.94,2.88,-0.46,0.92,1.87,-0.78,3.52,-1.16
722329,35.89,846.77,4105.32,296.88,-5,3.31,-0.58,0.87,1.87,-0.9,3.48,-1.03
722351,35.89,846.77,4105.32,294.81,-6.06,3.81,-0.69,0.81,1.86,-0.95,3.21,-1.11
722373,35.89,846.77,4105.32,292.69,-7.06,4.5,-0.83,0.72,1.85,-0.87,3.05,-1.26
722395,35.89,846.77,4105.32,289.56,-8.44,5.56,-0.95,0.62,1.84,-0.82,2.92,-1.33
722417,35.89,846.77,4105.32,287.5,-9.25,6.38,-1.03,0.54,1.84,-0.86,2.95,-1.17
722439,35.89,846.77,4105.32,285.38,-10,7.25,-1.09,0.46,1.84,-1.34,3.03,-0.01
722461,35.89,846.77,4105.32,283.25,-10.69,8.19,-1.17,0.35,1.84,-1.56,2.99,0.81
722483,35.89,846.77,4105.32,281.25,-11.31,9.12,-1.27,0.18,1.85,-1.68,2.72,1.02
722505,35.89,846.77,4105.32,277.94,-12,10.69,-1.31,0.06,1.85,-1.43,2.54,0.29
722527,35.89,846.77,4105.32,276,-12.38,11.69,-1.34,-0.05,1.86,-0.5,2.25,-2.26
722549,35.89,846.77,4105.32,273.75,-12.75,12.75,-1.36,-0.12,1.86,-0.1,2.25,-3.18
722571,35.89,846.77,4105.32,271.5,-13,13.81,-1.38,-0.18,1.86,-0.13,2.14,-2.81
722631,35.89,846.77,4105.32,264.56,-13.62,16.88,-1.35,-0.45,1.9,-0.82,1.51,0.31
722653,35.89,846.77,4105.32,262.12,-13.69,17.81,-1.31,-0.55,1.91,-0.75,1.24,0.85
722675,35.89,846.77,4105.32,260.06,-13.75,18.69,-1.25,-0.64,1.94,-0.85,1.02,1.54
722697,35.89,846.77,4105.32,256.31,-13.69,19.81,-1.15,-0.79,1.97,-0.66,0.72,1.75
722719,35.89,846.77,4105.32,253.81,-13.5,20.44,-1.07,-0.88,2,-0.32,0.68,1.1
722741,35.89,846.77,4105.32,251.25,-13.38,20.94,-0.99,-0.94,2.01,0.17,0.82,-0.63
722763,35.89,846.77,4105.32,248.69,-13.12,21.44,-0.92,-1,2.02,0.45,0.8,-1.24
722785,35.89,846.77,4105.32,246.12,-12.88,21.75,-0.79,-1.07,2.03,0.41,0.44,-0.09
722807,35.89,846.77,4105.32,243.56,-12.62,22.06,-0.68,-1.12,2.03,0.33,0.13,0.63
722829,35.89,846.77,4105.32,239.69,-12.12,22.25,-0.56,-1.17,2.02,0.47,-0.17,1.16
722851,35.89,846.77,4105.32,237.12,-11.75,22.19,-0.44,-1.22,2.02,0.61,-0.22,1.2
722873,35.89,846.77,4105.32,234.56,-11.31,22.06,-0.31,-1.25,2,0.79,-0.07,0.76
722895,35.89,846.77,4105.32,232,-10.81,21.81,-0.19,-1.27,2,1.14,0.14,-0.06
722917,35.89,846.77,4105.32,229.5,-10.31,21.44,-0.08,-1.29,2,1.28,0.16,-0.32
722939,35.89,846.77,4105.32,225.81,-9.5,20.69,0.08,-1.3,2,1.52,0.07,-0.16
722961,35.89,846.77,4105.32,223.38,-8.94,20.06,0.19,-1.3,2,1.67,-0.19,0.6
722983,35.89,846.77,4105.32,220.69,-8.31,19.38,0.3,-1.28,2,1.76,-0.44,1.25
723005,35.89,846.77,4105.32,218.31,-7.75,18.62,0.42,-1.26,2,2.14,-0.47,1.69
723027,35.89,846.77,4105.32,215.69,-7.12,17.69,0.54,-1.21,2,2.3,-0.38,1.56
723049,35.89,846.77,4105.32,213.31,-6.56,16.75,0.69,-1.13,1.98,2.52,-0.22,1.06
723071,35.89,846.77,4105.32,209.81,-5.69,15.12,0.78,-1.06,1.97,2.68,-0.15,1.13
723131,35.89,846.77,4105.32,202.69,-4.25,11.44,1,-0.81,1.94,2.84,0.13,0.54
723153,35.89,846.77,4105.32,200.56,-3.81,10.12,1.05,-0.71,1.93,2.97,0.2,0.63
723175,35.89,846.77,4105.32,198.38,-3.5,8.75,1.08,-0.61,1.91,3.04,0.29,0.93
723197,35.89,846.77,4105.32,196.31,-3.19,7.44,1.11,-0.5,1.89,3.13,0.49,1.12
723219,35.89,846.77,4105.32,194.19,-3,6.06,1.13,-0.38,1.88,3.09,0.52,1.04
723241,35.89,846.77,4105.32,190.88,-2.81,4,1.13,-0.2,1.86,3,0.71,0.63
723263,35.89,846.77,4105.32,188.88,-2.81,2.62,1.11,-0.09,1.86,2.85,0.85,0.27
723285,35.89,846.77,4105.32,186.75,-2.88,1.38,1.07,0.02,1.86,2.83,0.88,0.14
723307,35.89,846.77,4105.32,184.75,-3.06,0.06,1.03,0.14,1.85,2.73,1.02,-0.02
723329,35.89,846.77,4105.32,182.31,-3.25,-1.06,0.98,0.24,1.85,2.6,0.97,-0.3
723351,35.89,846.77,4105.32,180.31,-3.56,-2.25,0.89,0.39,1.86,2.41,0.96,-0.77
723373,35.89,846.77,4105.32,176.88,-4.12,-3.88,0.82,0.47,1.86,2.31,1,-0.86
723395,35.89,846.77,4105.32,174.88,-4.56,-4.88,0.74,0.56,1.87,2.11,0.97,-0.97
723417,35.89,846.77,4105.32,172.75,-5.06,-5.81,0.65,0.64,1.88,1.97,0.91,-1.09
723439,35.89,846.77,4105.32,170.62,-5.56,-6.62,0.57,0.71,1.89,1.78,0.9,-1.16
723461,35.89,846.77,4105.32,168.5,-6.12,-7.44,0.44,0.8,1.91,1.66,0.88,-1.12
723483,35.89,846.77,4105.32,166.38,-6.75,-8.12,0.35,0.85,1.93,1.62,0.85,-1.16
723505,35.89,846.77,4105.32,163.06,-7.69,-9.06,0.26,0.89,1.95,1.39,0.77,-1.24
723527,35.89,846.77,4105.32,160.81,-8.38,-9.62,0.16,0.93,1.96,1.29,0.72,-1.2
723549,35.89,846.77,4105.32,158.56,-9,-10.06,0.06,0.96,1.98,1.16,0.71,-1.03
723571,35.89,846.77,4105.32,156.25,-9.69,-10.44,-0.03,0.98,1.99,0.87,0.76,-0.75
723593,35.89,846.77,4105.32,153.75,-10.38,-10.75,-0.23,0.99,2,0.64,0.79,-0.34
723615,35.89,846.77,4105.32,150.19,-11.38,-10.94,-0.33,0.98,2,0.45,0.8,-0.19
723637,35.89,846.77,4105.32,147.81,-12,-11,-0.43,0.96,2,0.21,0.79,0.02
723659,35.89,846.77,4105.32,145.44,-12.62,-10.94,-0.54,0.93,2,0.03,0.8,0.29
723681,35.89,846.77,4105.32,142.88,-13.19,-10.81,-0.65,0.89,1.99,-0.18,0.88,0.93
723703,35.89,846.77,4105.32,140.5,-13.69,-10.56,-0.81,0.8,1.98,-0.67,0.91,1.79
723725,35.89,846.77,4105.32,138.12,-14.12,-10.19,-0.91,0.73,1.98,-0.86,0.83,1.97
723747,35.89,846.77,4105.32,134.06,-14.69,-9.5,-1.01,0.64,1.98,-1.02,0.56,1.62
723769,35.89,846.77,4105.32,131.62,-15,-8.88,-1.1,0.55,1.99,-0.86,0.16,0.76
723791,35.89,846.77,4105.32,129.12,-15.19,-8.25,-1.17,0.47,2,-0.81,-0.03,0.18
723813,35.89,846.77,4105.32,126.69,-15.31,-7.5,-1.23,0.4,2.01,-0.63,-0.37,-0.64
723835,35.89,846.77,4105.32,124.19,-15.44,-6.75,-1.27,0.33,2.03,-0.58,-0.57,-1.2
723857,35.89,846.77,4105.32,120.5,-15.5,-5.56,-1.3,0.23,2.06,-0.53,-0.62,-1.52
723879,35.89,846.77,4105.32,117.44,-15.5,-4.75,-1.31,0.16,2.07,-0.6,-0.76,-1.73
723901,35.89,846.77,4105.32,114.94,-15.44,-3.94,-1.3,0.1,2.09,-0.61,-0.9,-1.75
723923,35.89,846.77,4105.32,112.44,-15.31,-3.12,-1.3,0.03,2.11,-0.74,-0.93,-1.59
723945,35.89,846.77,4105.32,109.56,-15.19,-2.38,-1.27,-0.09,2.14,-0.93,-1.06,-1.13
723967,35.89,846.77,4105.32,107,-15,-1.56,-1.25,-0.17,2.17,-1.23,-1.17,-0.7
723989,35.89,846.77,4105.32,103,-14.56,-0.5,-1.21,-0.26,2.19,-1.23,-1.19,-0.65
724046,35.89,846.77,4105.32,96.38,-13.5,1.06,-1.07,-0.5,2.26,-0.71,-1.12,-2.04
724068,35.89,846.77,4105.32,92.38,-12.75,1.88,-1.03,-0.56,2.28,-0.66,-1.11,-2.05
724090,35.89,846.77,4105.32,89.69,-12.19,2.44,-0.98,-0.62,2.3,-0.69,-1.08,-2.11
724112,35.89,846.77,4105.32,87,-11.56,2.94,-0.93,-0.67,2.31,-0.57,-1.16,-2.24
724134,35.89,846.77,4105.32,84.31,-10.94,3.38,-0.87,-0.72,2.33,-0.61,-1.17,-2.17
724156,35.89,846.77,4105.32,81.62,-10.25,3.81,-0.81,-0.77,2.34,-0.75,-1.34,-1.45
724178,35.89,846.77,4105.32,78.88,-9.56,4.19,-0.74,-0.82,2.36,-0.91,-1.56,-0.51
724200,35.89,846.77,4105.32,74.81,-8.38,4.62,-0.61,-0.9,2.37,-0.85,-1.77,0.17
724222,35.89,846.77,4105.32,72.06,-7.56,4.88,-0.52,-0.95,2.38,-0.88,-1.85,0.44
724244,35.89,846.77,4105.32,69.31,-6.69,5,-0.42,-0.99,2.39,-0.82,-1.91,0.58
724266,35.89,846.77,4105.32,66.56,-5.81,5.06,-0.31,-1.04,2.4,-0.63,-1.98,1
724288,35.89,846.77,4105.32,63.88,-4.88,5.06,-0.2,-1.07,2.41,-0.61,-1.94,0.91
724310,35.89,846.77,4105.32,59.75,-3.44,4.94,-0.05,-1.1,2.43,-0.4,-1.78,0.38
724332,35.89,846.77,4105.32,57,-2.44,4.75,0.04,-1.11,2.45,-0.36,-1.77,0.51
724354,35.89,846.77,4105.32,54.25,-1.44,4.56,0.14,-1.11,2.45,-0.18,-1.89,0.91
724376,35.89,846.77,4105.32,51.44,-0.44,4.25,0.23,-1.09,2.46,-0.07,-1.75,0.76
724398,35.89,846.77,4105.32,48.69,0.5,3.94,0.33,-1.07,2.47,0.09,-1.49,-0.01
724420,35.89,846.77,4105.32,45.88,1.5,3.56,0.45,-1.03,2.47,0.16,-1.39,-0.29
724442,35.89,846.77,4105.32,41.75,2.94,2.88,0.52,-0.99,2.47,0.31,-1.22,-0.83
724464,35.89,846.77,4105.32,39,3.88,2.44,0.58,-0.95,2.46,0.28,-1.1,-1.2
724486,35.89,846.77,4105.32,36.31,4.75,1.94,0.63,-0.9,2.46,0.33,-0.98,-1.4
724508,35.89,846.77,4105.32,33.56,5.62,1.5,0.67,-0.84,2.44,0.57,-0.99,-0.6
724530,35.89,846.77,4105.32,30.81,6.44,1,0.71,-0.77,2.42,0.68,-0.99,-0.5
724585,35.89,846.77,4105.32,22.81,8.5,-0.5,0.83,-0.51,2.37,0.99,-0.76,0.11
724607,35.89,846.77,4105.32,20.12,9,-1,0.87,-0.4,2.35,1.34,-0.71,1.05
724629,35.89,846.77,4105.32,17.44,9.44,-1.56,0.89,-0.27,2.33,1.26,-0.6,0.66
724651,35.89,846.77,4105.32,14.81,9.69,-2.19,0.93,-0.08,2.3,0.76,-0.39,-1.06
724673,35.89,846.77,4105.32,12.19,9.88,-2.75,0.94,0.02,2.28,0.75,-0.28,-1.04
724695,35.89,846.77,4105.32,8.44,9.94,-3.69,0.96,0.12,2.28,0.68,-0.24,-1.03
724717,35.89,846.77,4105.32,5.81,9.94,-4.31,0.97,0.22,2.27,0.43,-0.23,-1.92
724739,35.89,846.77,4105.32,3.12,9.81,-4.94,0.97,0.3,2.28,0.28,-0.27,-2.39
724761,35.89,846.77,4105.32,0.5,9.69,-5.56,0.97,0.37,2.27,0.21,-0.2,-2.36
724783,35.89,846.77,4105.32,357.88,9.44,-6.25,0.96,0.44,2.27,0.27,-0.04,-1.71
724805,35.89,846.77,4105.32,353.69,9,-7.19,0.94,0.57,2.27,0.37,0.17,-0.98
724827,35.89,846.77,4105.32,351,8.69,-7.81,0.91,0.64,2.28,0.43,0.32,-0.26
724849,35.89,846.77,4105.32,348.31,8.25,-8.38,0.87,0.71,2.29,0.53,0.65,0.72
724871,35.89,846.77,4105.32,345.69,7.81,-8.94,0.81,0.78,2.3,0.23,0.71,0.41
724893,35.89,846.77,4105.32,343,7.31,-9.44,0.75,0.85,2.32,0.06,0.63,-0.02
724915,35.89,846.77,4105.32,340.25,6.75,-9.88,0.66,0.9,2.34,-0.29,0.48,-1.41
